4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Contas a pagar,1,1,,2026,jun,6/1/2026,6/10/2026,5/10/2026,6/10/2026,Setor Contabilidade,,,,Serviços de terceiros,Contabilidade,"Contadora - Referente ao Ms 6/2026 (Despesa recorrente)""",R$  300.00 ,, Pendente,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Contas a pagar,1,1,,2026,jul,7/1/2026,7/10/2026,6/10/2026,7/10/2026,Setor Contabilidade,,,,Serviços de terceiros,Contabilidade,"Contadora - Referente ao Ms 7/2026 (Despesa recorrente)""",R$  300.00 ,, Pendente,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Contas a pagar,1,1,,2026,ago,8/1/2026,8/10/2026,7/10/2026,8/10/2026,Setor Contabilidade,,,,Serviços de terceiros,Contabilidade,"Contadora - Referente ao Ms 8/2026 (Despesa recorrente)""",R$  300.00 ,, Pendente,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Contas a pagar,1,1,,2026,set,9/1/2026,9/10/2026,8/10/2026,9/10/2026,Setor Contabilidade,,,,Serviços de terceiros,Contabilidade,"Contadora - Referente ao Ms 9/2026 (Despesa recorrente)""",R$  300.00 ,, Pendente,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Contas a pagar,1,1,,2026,out,10/1/2026,10/10/2026,9/10/2026,10/10/2026,Setor Contabilidade,,,,Serviços de terceiros,Contabilidade,"Contadora - Referente ao Ms 10/2026 (Despesa recorrente)""",R$  300.00 ,, Pendente,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Contas a pagar,1,1,,2026,nov,11/1/2026,11/10/2026,10/10/2026,11/10/2026,Setor Contabilidade,,,,Serviços de terceiros,Contabilidade,"Contadora - Referente ao Ms 11/2026 (Despesa recorrente)""",R$  300.00 ,, Pendente,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Contas a pagar,1,1,,2026,dez,12/1/2026,12/10/2026,11/10/2026,12/10/2026,Setor Contabilidade,,,,Serviços de terceiros,Contabilidade,"Contadora - Referente ao Ms 12/2026 (Despesa recorrente)""",R$  300.00 ,, Pendente,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Contas a pagar,1,1,,2026,mar,3/1/2026,3/10/2026,10/10/2025,3/10/2026,,,ITAU - Principal,Cartão Inter,Despesas administrativas,Telefone,Parcela 3/10; Compra de tablet Mara,R$  145.77 ,, Pendente,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Contas a pagar,1,1,,2026,abr,4/1/2026,4/10/2026,10/10/2025,4/10/2026,,,ITAU - Principal,Cartão Inter,Despesas administrativas,Telefone,Parcela 4/10; Compra de tablet Mara,R$  145.77 ,, Pendente,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Contas a pagar,1,1,,2026,mai,5/1/2026,5/10/2026,10/10/2025,5/10/2026,,,ITAU - Principal,Cartão Inter,Despesas administrativas,Telefone,Parcela 5/10; Compra de tablet Mara,R$  145.77 ,, Pendente,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Contas a pagar,1,1,,2026,jun,6/1/2026,6/10/2026,10/10/2025,6/10/2026,,,ITAU - Principal,Cartão Inter,Despesas administrativas,Telefone,Parcela 6/10; Compra de tablet Mara,R$  145.77 ,, Pendente,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Contas a pagar,1,1,,2026,jul,7/1/2026,7/10/2026,10/10/2025,7/10/2026,,,ITAU - Principal,Cartão Inter,Despesas administrativas,Telefone,Parcela 7/10; Compra de tablet Mara,R$  145.77 ,, Pendente,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Contas a pagar,1,1,,2026,ago,8/1/2026,8/10/2026,10/10/2025,8/10/2026,,,ITAU - Principal,Cartão Inter,Despesas administrativas,Telefone,Parcela 8/10; Compra de tablet Mara,R$  145.77 ,, Pendente,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Contas a pagar,1,1,,2026,set,9/1/2026,9/10/2026,10/10/2025,9/10/2026,,,ITAU - Principal,Cartão Inter,Despesas administrativas,Telefone,Parcela 9/10; Compra de tablet Mara,R$  145.77 ,, Pendente,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Contas a pagar,1,1,,2026,out,10/1/2026,10/10/2026,10/10/2025,10/10/2026,,,ITAU - Principal,Cartão Inter,Despesas administrativas,Telefone,Parcela 10/10; Compra de tablet Mara,R$  145.77 ,, Pendente,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Contas a pagar,1,1,,2026,mar,3/1/2026,3/10/2026,10/10/2025,3/10/2026,,BRUTA MADEIRAS LTDA,ITAU - Principal,Cartão Inter,Custo dos serviços,Compra de material,Parcela 3/4; Compra de Material na Bruta,R$  142.85 ,, Pendente,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Contas a pagar,1,1,,2026,abr,4/1/2026,4/10/2026,10/10/2025,4/10/2026,,BRUTA MADEIRAS LTDA,ITAU - Principal,Cartão Inter,Custo dos serviços,Compra de material,Parcela 4/4; Compra de Material na Bruta,R$  142.85 ,, Pendente,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Contas a receber,1,1,,2026,mar,3/1/2026,3/12/2026,1/10/2026,3/12/2026,Serviço,,ITAU - Principal,PIX,Receita com prestação de serviços,Parcela - Plan.,Parcela 3/10; SERVIÇO TATIANA ESCRITÓRIO,R$  380.00 ,, Pendente,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Contas a receber,1,1,,2026,abr,4/1/2026,4/12/2026,1/10/2026,4/12/2026,Serviço,,ITAU - Principal,PIX,Receita com prestação de serviços,Parcela - Plan.,Parcela 4/10; SERVIÇO TATIANA ESCRITÓRIO,R$  380.00 ,, Pendente,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Contas a receber,1,1,,2026,mai,5/1/2026,5/12/2026,1/10/2026,5/12/2026,Serviço,,ITAU - Principal,PIX,Receita com prestação de serviços,Parcela - Plan.,Parcela 5/10; SERVIÇO TATIANA ESCRITÓRIO,R$  380.00 ,, Pendente,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Contas a receber,1,1,,2026,jun,6/1/2026,6/12/2026,1/10/2026,6/12/2026,Serviço,,ITAU - Principal,PIX,Receita com prestação de serviços,Parcela - Plan.,Parcela 6/10; SERVIÇO TATIANA ESCRITÓRIO,R$  380.00 ,, Pendente,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Contas a receber,1,1,,2026,jul,7/1/2026,7/12/2026,1/10/2026,7/12/2026,Serviço,,ITAU - Principal,PIX,Receita com prestação de serviços,Parcela - Plan.,Parcela 7/10; SERVIÇO TATIANA ESCRITÓRIO,R$  380.00 ,, Pendente,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Contas a receber,1,1,,2026,ago,8/1/2026,8/12/2026,1/10/2026,8/12/2026,Serviço,,ITAU - Principal,PIX,Receita com prestação de serviços,Parcela - Plan.,Parcela 8/10; SERVIÇO TATIANA ESCRITÓRIO,R$  380.00 ,, Pendente,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Contas a receber,1,1,,2026,set,9/1/2026,9/12/2026,1/10/2026,9/12/2026,Serviço,,ITAU - Principal,PIX,Receita com prestação de serviços,Parcela - Plan.,Parcela 9/10; SERVIÇO TATIANA ESCRITÓRIO,R$  380.00 ,, Pendente,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Contas a receber,1,1,,2026,out,10/1/2026,10/12/2026,1/10/2026,10/12/2026,Serviço,,ITAU - Principal,PIX,Receita com prestação de serviços,Parcela - Plan.,Parcela 10/10; SERVIÇO TATIANA ESCRITÓRIO,R$  380.00 ,, Pendente,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Contas a pagar,1,1,,2026,mar,3/1/2026,3/3/2026,1/2/2026,3/3/2026,,,ITAU - Principal,PIX,Despesas com pessoal,Salários,"Salario Juninho - Referente ao Ms 3/2026 (Despesa recorrente)""","R$  1,600.00 ",, Pendente,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Contas a pagar,1,1,,2026,abr,4/1/2026,4/3/2026,2/2/2026,4/3/2026,,,ITAU - Principal,PIX,Despesas com pessoal,Salários,"Salario Juninho - Referente ao Ms 4/2026 (Despesa recorrente)""","R$  1,600.00 ",, Pendente,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Contas a pagar,1,1,,2026,mai,5/1/2026,5/3/2026,3/2/2026,5/3/2026,,,ITAU - Principal,PIX,Despesas com pessoal,Salários,"Salario Juninho - Referente ao Ms 5/2026 (Despesa recorrente)""","R$  1,600.00 ",, Pendente,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Contas a pagar,1,1,,2026,jun,6/1/2026,6/3/2026,4/2/2026,6/3/2026,,,ITAU - Principal,PIX,Despesas com pessoal,Salários,"Salario Juninho - Referente ao Ms 6/2026 (Despesa recorrente)""","R$  1,600.00 ",, Pendente,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Contas a pagar,1,1,,2026,jul,7/1/2026,7/3/2026,5/2/2026,7/3/2026,,,ITAU - Principal,PIX,Despesas com pessoal,Salários,"Salario Juninho - Referente ao Ms 7/2026 (Despesa recorrente)""","R$  1,600.00 ",, Pendente,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Contas a pagar,1,1,,2026,ago,8/1/2026,8/3/2026,6/2/2026,8/3/2026,,,ITAU - Principal,PIX,Despesas com pessoal,Salários,"Salario Juninho - Referente ao Ms 8/2026 (Despesa recorrente)""","R$  1,600.00 ",, Pendente,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Contas a pagar,1,1,,2026,set,9/1/2026,9/3/2026,7/2/2026,9/3/2026,,,ITAU - Principal,PIX,Despesas com pessoal,Salários,"Salario Juninho - Referente ao Ms 9/2026 (Despesa recorrente)""","R$  1,600.00 ",, Pendente,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Contas a pagar,1,1,,2026,out,10/1/2026,10/3/2026,8/2/2026,10/3/2026,,,ITAU - Principal,PIX,Despesas com pessoal,Salários,"Salario Juninho - Referente ao Ms 10/2026 (Despesa recorrente)""","R$  1,600.00 ",, Pendente,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Contas a pagar,1,1,,2026,nov,11/1/2026,11/3/2026,9/2/2026,11/3/2026,,,ITAU - Principal,PIX,Despesas com pessoal,Salários,"Salario Juninho - Referente ao Ms 11/2026 (Despesa recorrente)""","R$  1,600.00 ",, Pendente,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Contas a pagar,1,1,,2026,dez,12/1/2026,12/3/2026,10/2/2026,12/3/2026,,,ITAU - Principal,PIX,Despesas com pessoal,Salários,"Salario Juninho - Referente ao Ms 12/2026 (Despesa recorrente)""","R$  1,600.00 ",, Pendente,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Contas a pagar,1,1,,2026,mar,3/1/2026,3/30/2026,2/27/2026,3/30/2026,,C H M MORAIS E CIA LTDA,ITAU - Principal,Boleto,Custo dos serviços,Compra de material,"Compra de Material C&D - Referente ao Ms 3/2026 (Despesa recorrente)""",R$  364.48 ,, Pendente,37567,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Contas a pagar,1,1,,2026,abr,4/1/2026,4/28/2026,3/27/2026,4/28/2026,,C H M MORAIS E CIA LTDA,ITAU - Principal,Boleto,Custo dos serviços,Compra de material,"Compra de Material C&D - Referente ao Ms 4/2026 (Despesa recorrente)""",R$  364.48 ,, Pendente,37567,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Contas a pagar,1,1,,2026,fev,2/1/2026,2/27/2026,1/27/2026,2/27/2026,,C H M MORAIS E CIA LTDA,ITAU - Principal,Boleto,Custo dos serviços,Compra de material,"Compra de Material C&D - Referente ao Ms 2/2026 (Despesa recorrente)""",R$  364.48 ,, Pendente,37567,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Contas a pagar,1,1,,2026,mar,3/1/2026,3/5/2026,2/6/2026,3/5/2026,,C H M MORAIS E CIA LTDA,BANCO INTER - Principal,PIX,Custo dos serviços,Compra de material,Parcela 1/2; Compra de Material C&D,R$  380.50 ,, Pendente,37647,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Contas a pagar,1,1,,2026,abr,4/1/2026,4/6/2026,2/6/2026,4/6/2026,,C H M MORAIS E CIA LTDA,BANCO INTER - Principal,PIX,Custo dos serviços,Compra de material,Parcela 2/2; Compra de Material C&D,R$  380.50 ,, Pendente,37647,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Contas a receber,1,1,,2026,fev,2/1/2026,2/20/2026,2/4/2026,2/20/2026,Serviço Mariana,Mariana Alvarenga,ITAU - Principal,PIX,Receita com prestação de serviços,Valor Total,Valor total do serviço armario 3 portas,"R$  2,900.00 ",, Pendente,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Contas a pagar,1,1,,2026,mar,3/1/2026,3/10/2026,2/4/2026,3/10/2026,,BRUTA MADEIRAS LTDA,ITAU - Principal,Cartão Nubank,Custo dos serviços,Compra de material,Parcela 2/4; Compra de Material na Bruta,R$  375.50 ,, Pendente,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Contas a pagar,1,1,,2026,abr,4/1/2026,4/10/2026,2/4/2026,4/10/2026,,BRUTA MADEIRAS LTDA,ITAU - Principal,Cartão Nubank,Custo dos serviços,Compra de material,Parcela 3/4; Compra de Material na Bruta,R$  375.50 ,, Pendente,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Contas a pagar,1,1,,2026,mai,5/1/2026,5/10/2026,2/4/2026,5/10/2026,,BRUTA MADEIRAS LTDA,ITAU - Principal,Cartão Nubank,Custo dos serviços,Compra de material,Parcela 4/4; Compra de Material na Bruta,R$  375.50 ,, Pendente,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Contas a pagar,1,1,,2026,fev,2/1/2026,2/18/2026,2/4/2026,2/18/2026,,BRUTA MADEIRAS LTDA,ITAU - Principal,Cartão Nubank,Custo dos serviços,Compra de material,Parcela 1/4; Compra de Material na Bruta,R$  342.00 ,, Pendente,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Contas a pagar,1,1,,2026,mar,3/1/2026,3/4/2026,2/10/2026,3/4/2026,,Mercado Livre,ITAU - Principal,Cartão Mercado Pago,Custo dos serviços,Compra de material,Compra de dobradiça bang bang,R$  65.00 ,, Pendente,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Contas a receber,1,1,,2026,fev,2/1/2026,2/20/2026,2/10/2026,2/20/2026,,,ITAU - Principal,PIX,Receita com prestação de serviços,Valor Total,Porta Tatiana,R$  600.00 ,, Pendente,,,,,,,,,,,,,,,,,,,,,,,,,,
